조회_시도,조회기간,SIDO_CD,SIDO_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,NIGHT_CNSM_AMT,CNSM_AMT,RATE_NUM
44,2026_1-8,47,경상북도,3,내국인,29484385693281.867,97445155347693.64,30.26
44,2026_1-8,48,경상남도,3,내국인,29460087092751.215,97940727276843.83,30.08
44,2026_1-8,51,강원특별자치도,3,내국인,20162739439002.797,68099733427053.1,29.61
44,2026_1-8,44,충청남도,3,내국인,20079816073171.434,68231982643272.65,29.43
44,2026_1-8,12,전남광주통합특별시,3,내국인,24445023037861.652,85888283858120.27,28.46
44,2025,28,인천광역시,0,현지인,613872689443.5078,2243174737986.006,27.37
44,2025,44,충청남도,0,현지인,623603831385.5991,2448585108033.1914,25.47
44,2025,27,대구광역시,0,현지인,542848169103.80066,2149887470121.0288,25.25
44,2025,31,울산광역시,0,현지인,123889085641.50008,491904411215.501,25.19
44,2025,41,경기도,0,현지인,25522304630815.523,101443213095567.02,25.16
44,2025,36,세종특별자치시,0,현지인,2980345261.0,11848925052.999998,25.15
44,2025,11,서울특별시,0,현지인,17401488073541.936,69519563560570.92,25.03
44,2025,52,전북특별자치도,0,현지인,338394798883.2016,1442426623508.7515,23.46
44,2025,43,충청북도,0,현지인,616228592863.4928,2633344781587.5254,23.4
44,2025,48,경상남도,0,현지인,1499483905846.3318,6624902146151.219,22.63
44,2025,30,대전광역시,0,현지인,336005847768.99945,1495990420470.001,22.46
44,2025,26,부산광역시,0,현지인,2354200873171.203,11098782963147.188,21.21
44,2025,47,경상북도,0,현지인,766271716716.0103,3726751718382.9727,20.56
44,2025,51,강원특별자치도,0,현지인,797088635539.1733,3932005699917.1606,20.27
44,2025,12,전남광주통합특별시,0,현지인,723663020830.9032,3576074329249.3174,20.24
44,2025,50,제주특별자치도,0,현지인,51632848580.8,263544220939.59998,19.59
44,2025,11,서울특별시,1,외지인,424912329423801.6,1113612298689644.2,38.16
44,2025,31,울산광역시,1,외지인,4139143491159.0166,11800377724061.488,35.08
44,2025,26,부산광역시,1,외지인,51304084532282.164,150952615842727.03,33.99
44,2025,28,인천광역시,1,외지인,42615593249207.055,126784697583415.08,33.61
44,2025,27,대구광역시,1,외지인,19496102160600.445,58769942171911.04,33.17
44,2025,36,세종특별자치시,1,외지인,154302221582.90002,469889587309.7002,32.84
44,2025,30,대전광역시,1,외지인,7779032429478.035,23793768316625.066,32.69
44,2025,43,충청북도,1,외지인,26817982971609.977,82614265995661.81,32.46
44,2025,50,제주특별자치도,1,외지인,1713221735920.0012,5312275813229.597,32.25
44,2025,41,경기도,1,외지인,652449934831685.8,2051185878522220.2,31.81
44,2025,47,경상북도,1,외지인,40544686367806.94,130909253927982.5,30.97
44,2025,48,경상남도,1,외지인,40209397645980.81,129921296709849.8,30.95
44,2025,52,전북특별자치도,1,외지인,16722560210036.549,54688144521963.12,30.58
44,2025,44,충청남도,1,외지인,28110150367272.85,93271922881243.62,30.14
44,2025,51,강원특별자치도,1,외지인,26730844149686.207,89179215062050.83,29.97
44,2025,12,전남광주통합특별시,1,외지인,26872484105268.41,94765966429890.52,28.36
44,2025,47,경상북도,2,외국인,663017021265.5691,1623040564060.7952,40.85
44,2025,28,인천광역시,2,외국인,4993808249038.465,12349658656076.814,40.44
44,2025,52,전북특별자치도,2,외국인,232087769967.99753,578696525899.2128,40.11
44,2025,31,울산광역시,2,외국인,42409994447.0,105926861710.99994,40.04
44,2025,48,경상남도,2,외국인,565368703618.1934,1436945108488.3164,39.35
44,2025,43,충청북도,2,외국인,164231780255.99997,431623806798.00446,38.05
44,2025,36,세종특별자치시,2,외국인,1759239066.1999998,4696356930.500002,37.46
44,2025,12,전남광주통합특별시,2,외국인,204833300024.9961,572573632017.4115,35.77
44,2025,44,충청남도,2,외국인,242738121941.7979,688675984984.2872,35.25
44,2025,27,대구광역시,2,외국인,251180112518.10257,722852990196.9181,34.75
44,2025,41,경기도,2,외국인,15978683682202.348,46575880601696.11,34.31
44,2025,26,부산광역시,2,외국인,5051945966254.309,15034162517026.996,33.6
44,2025,50,제주특별자치도,2,외국인,221194475105.1994,665418305923.0007,33.24
44,2025,11,서울특별시,2,외국인,68058364554897.35,207705293349068.8,32.77
44,2025,30,대전광역시,2,외국인,75483582747.9998,255947447726.9996,29.49
44,2025,51,강원특별자치도,2,외국인,280443900877.1919,1040337241783.198,26.96
44,2025,11,서울특별시,3,내국인,442313817497315.94,1183131862250218.5,37.38
44,2025,31,울산광역시,3,내국인,4263032576800.507,12292282135277.11,34.68
44,2025,28,인천광역시,3,내국인,43229465938649.96,129027872321399.81,33.5
44,2025,26,부산광역시,3,내국인,53658285405454.29,162051398805875.66,33.11
44,2025,27,대구광역시,3,내국인,20038950329704.156,60919829642032.01,32.89
44,2025,36,세종특별자치시,3,내국인,157282566843.89996,481738512362.7004,32.65
44,2025,43,충청북도,3,내국인,27434211564473.723,85247610777249.05,32.18
44,2025,30,대전광역시,3,내국인,8115038277247.028,25289758737095.105,32.09
44,2025,50,제주특별자치도,3,내국인,1764854584500.8005,5575820034169.201,31.65
44,2025,41,경기도,3,내국인,677972239462479.5,2152629091617666.0,31.5
44,2025,47,경상북도,3,내국인,41310958084524.07,134636005646356.44,30.68
44,2025,48,경상남도,3,내국인,41708881551825.125,136546198855997.3,30.55
44,2025,52,전북특별자치도,3,내국인,17060955008919.543,56130571145472.23,30.4
44,2025,44,충청남도,3,내국인,28733754198658.17,95720507989277.25,30.02
44,2025,51,강원특별자치도,3,내국인,27527932785225.7,93111220761967.86,29.56
44,2025,12,전남광주통합특별시,3,내국인,27596147126099.957,98342040759140.16,28.06
52,2024_1-8,28,인천광역시,0,현지인,472555966309.50055,1629873938923.5261,28.99
52,2024_1-8,44,충청남도,0,현지인,475830863373.90265,1739490622176.626,27.35
52,2024_1-8,36,세종특별자치시,0,현지인,2230293801.899998,8159396695.800002,27.33
52,2024_1-8,11,서울특별시,0,현지인,11855430827702.398,45150845178230.34,26.26
52,2024_1-8,41,경기도,0,현지인,17943647967275.145,68666645808979.84,26.13
52,2024_1-8,27,대구광역시,0,현지인,360307919080.0987,1418451282610.2778,25.4
52,2024_1-8,31,울산광역시,0,현지인,77867861659.99976,310649656210.99945,25.07
52,2024_1-8,43,충청북도,0,현지인,411918028578.0059,1650059013773.997,24.96
52,2024_1-8,52,전북특별자치도,0,현지인,241285499187.20056,996912208523.2069,24.2
52,2024_1-8,48,경상남도,0,현지인,1075781623642.1809,4525742075351.596,23.77
52,2024_1-8,30,대전광역시,0,현지인,232068343086.5003,992156295199.4983,23.39
52,2024_1-8,51,강원특별자치도,0,현지인,600768058120.2063,2636126141290.2354,22.79
52,2024_1-8,12,전남광주통합특별시,0,현지인,554615376741.1088,2521404509099.8335,22.0
52,2024_1-8,26,부산광역시,0,현지인,1595950802742.375,7258325313588.82,21.99
52,2024_1-8,47,경상북도,0,현지인,579973776009.6113,2643213065272.8926,21.94
52,2024_1-8,50,제주특별자치도,0,현지인,38828079087.00001,191304049594.00012,20.3
52,2024_1-8,11,서울특별시,1,외지인,295321416620868.3,765398582331596.0,38.58
52,2024_1-8,31,울산광역시,1,외지인,2719168398866.0117,7555994420515.514,35.99
52,2024_1-8,26,부산광역시,1,외지인,34279729759992.895,97771297517732.14,35.06
52,2024_1-8,28,인천광역시,1,외지인,29783020651701.14,85190143149095.22,34.96
52,2024_1-8,27,대구광역시,1,외지인,13288189624121.879,38847480812308.68,34.21
52,2024_1-8,36,세종특별자치시,1,외지인,108048935855.1,316803264799.3998,34.11
52,2024_1-8,30,대전광역시,1,외지인,5300709882393.02,15681826363644.988,33.8
52,2024_1-8,43,충청북도,1,외지인,18134802057117.734,54397044905953.46,33.34
52,2024_1-8,50,제주특별자치도,1,외지인,1341544446481.9998,4063740607562.603,33.01
52,2024_1-8,41,경기도,1,외지인,453432847346807.8,1377209399453185.8,32.92
52,2024_1-8,47,경상북도,1,외지인,27636768985267.477,86259595101141.9,32.04
52,2024_1-8,48,경상남도,1,외지인,27251144081529.418,85219483129923.06,31.98
52,2024_1-8,52,전북특별자치도,1,외지인,11122275037007.938,35302015537084.51,31.51
52,2024_1-8,44,충청남도,1,외지인,19404770457414.75,61803993486095.28,31.4
52,2024_1-8,51,강원특별자치도,1,외지인,18641361942901.61,60375898216953.79,30.88
52,2024_1-8,12,전남광주통합특별시,1,외지인,18591986076487.047,62701761208035.234,29.65
52,2024_1-8,47,경상북도,2,외국인,332811434121.5909,794097062059.1919,41.91
52,2024_1-8,52,전북특별자치도,2,외국인,135726033011.20161,327736149761.60504,41.41
52,2024_1-8,31,울산광역시,2,외국인,22104611929.999996,54146005232.49995,40.82
52,2024_1-8,48,경상남도,2,외국인,266283322795.11005,667813783366.5231,39.87
52,2024_1-8,28,인천광역시,2,외국인,2235810852265.4917,5647620981733.526,39.59
52,2024_1-8,43,충청북도,2,외국인,71835017029.4985,185122505050.4999,38.8
52,2024_1-8,27,대구광역시,2,외국인,140776962756.19955,364773264554.8002,38.59
52,2024_1-8,36,세종특별자치시,2,외국인,865822123.9,2283510250.0999985,37.92
52,2024_1-8,44,충청남도,2,외국인,140425025191.49884,375258320664.19586,37.42
52,2024_1-8,12,전남광주통합특별시,2,외국인,121240327943.10072,336060342326.3039,36.08
52,2024_1-8,50,제주특별자치도,2,외국인,132398265276.00005,371810820911.60004,35.61
52,2024_1-8,41,경기도,2,외국인,8537051133995.006,24316661355232.43,35.11
52,2024_1-8,26,부산광역시,2,외국인,2381981150550.3877,6843175723762.956,34.81
52,2024_1-8,11,서울특별시,2,외국인,34343864825081.016,100519103967802.05,34.17
52,2024_1-8,51,강원특별자치도,2,외국인,182767174020.0046,614822201256.5989,29.73
52,2024_1-8,30,대전광역시,2,외국인,40401643875.50003,138034865792.99942,29.27
52,2024_1-8,11,서울특별시,3,내국인,307176847448574.06,810549427509773.9,37.9
52,2024_1-8,31,울산광역시,3,내국인,2797036260526.008,7866644076726.495,35.56
52,2024_1-8,28,인천광역시,3,내국인,30255576618010.742,86820017088017.44,34.85
52,2024_1-8,26,부산광역시,3,내국인,35875680562734.83,105029622831321.14,34.16
52,2024_1-8,36,세종특별자치시,3,내국인,110279229657.00006,324962661495.1997,33.94
52,2024_1-8,27,대구광역시,3,내국인,13648497543201.844,40265932094918.484,33.9
52,2024_1-8,30,대전광역시,3,내국인,5532778225479.528,16673982658844.434,33.18
52,2024_1-8,43,충청북도,3,내국인,18546720085695.316,56047103919727.125,33.09
52,2024_1-8,41,경기도,3,내국인,471376495314162.8,1445876045262129.0,32.6
52,2024_1-8,50,제주특별자치도,3,내국인,1380372525569.0,4255044657156.6045,32.44
52,2024_1-8,47,경상북도,3,내국인,28216742761276.656,88902808166415.58,31.74
52,2024_1-8,48,경상남도,3,내국인,28326925705170.86,89745225205275.5,31.56
52,2024_1-8,52,전북특별자치도,3,내국인,11363560536195.078,36298927745608.8,31.31
52,2024_1-8,44,충청남도,3,내국인,19880601320788.953,63543484108272.125,31.29
52,2024_1-8,51,강원특별자치도,3,내국인,19242130001021.742,63012024358244.27,30.54
52,2024_1-8,12,전남광주통합특별시,3,내국인,19146601453227.824,65223165717136.09,29.36
52,2026_1-8,36,세종특별자치시,0,현지인,2084251724.0000002,7518181758.399997,27.72
52,2026_1-8,28,인천광역시,0,현지인,395283835801.4926,1458839161729.4658,27.1
52,2026_1-8,44,충청남도,0,현지인,404288660143.59503,1577323486746.5232,25.63
52,2026_1-8,27,대구광역시,0,현지인,352381775996.7016,1390944210842.294,25.33
52,2026_1-8,52,전북특별자치도,0,현지인,234577109190.40076,941795460382.3873,24.91
52,2026_1-8,41,경기도,0,현지인,16352135242683.695,66075846029082.23,24.75
52,2026_1-8,11,서울특별시,0,현지인,11943279405205.271,48448874835380.16,24.65
52,2026_1-8,31,울산광역시,0,현지인,80262691786.00002,331530714733.4999,24.21
52,2026_1-8,43,충청북도,0,현지인,440574216833.9998,1855918535988.0054,23.74
52,2026_1-8,48,경상남도,0,현지인,1014981505803.3035,4431130363584.905,22.91
52,2026_1-8,30,대전광역시,0,현지인,250042265846.50024,1103410767706.503,22.66
52,2026_1-8,26,부산광역시,0,현지인,1633840042068.8347,7589039629649.539,21.53
52,2026_1-8,47,경상북도,0,현지인,517345296472.7755,2431108907400.047,21.28
52,2026_1-8,51,강원특별자치도,0,현지인,512453401946.99475,2496509146357.2046,20.53
52,2026_1-8,50,제주특별자치도,0,현지인,34238383129.79999,170762671668.59985,20.05
52,2026_1-8,12,전남광주통합특별시,0,현지인,579821610631.7062,2970724390745.4565,19.52
52,2026_1-8,11,서울특별시,1,외지인,288799492053354.2,767785395499433.4,37.61
52,2026_1-8,31,울산광역시,1,외지인,2900589063394.4907,8415518449684.004,34.47
52,2026_1-8,26,부산광역시,1,외지인,36386362480715.24,108635210664650.42,33.49
52,2026_1-8,28,인천광역시,1,외지인,29031526549496.73,87398420741028.45,33.22
52,2026_1-8,27,대구광역시,1,외지인,13121450627032.203,40445637219573.99,32.44
52,2026_1-8,30,대전광역시,1,외지인,5399853073617.99,16789865887185.564,32.16
52,2026_1-8,50,제주특별자치도,1,외지인,1171697143166.399,3650436668890.4023,32.1
52,2026_1-8,43,충청북도,1,외지인,18373989150187.75,57371691062227.055,32.03
52,2026_1-8,36,세종특별자치시,1,외지인,107602682232.29997,336304910459.1,32.0
52,2026_1-8,41,경기도,1,외지인,462216136286722.9,1461009967136691.0,31.64
52,2026_1-8,47,경상북도,1,외지인,28967040396807.758,95014046440291.88,30.49
52,2026_1-8,48,경상남도,1,외지인,28445105586948.586,93509596913262.8,30.42
52,2026_1-8,52,전북특별자치도,1,외지인,11759378849220.953,38696790136678.44,30.39
52,2026_1-8,51,강원특별자치도,1,외지인,19650286037055.652,65603224280696.6,29.95
52,2026_1-8,44,충청남도,1,외지인,19675527413027.312,66654659156525.85,29.52
52,2026_1-8,12,전남광주통합특별시,1,외지인,23865201427230.926,82917559467377.47,28.78
52,2026_1-8,31,울산광역시,2,외국인,39644167520.99998,93639662245.00009,42.34
52,2026_1-8,36,세종특별자치시,2,외국인,2600789011.2,6141954273.400004,42.34
52,2026_1-8,43,충청북도,2,외국인,155656073125.4994,385041422283.0035,40.43
52,2026_1-8,47,경상북도,2,외국인,526379777234.4039,1310072702723.978,40.18
52,2026_1-8,52,전북특별자치도,2,외국인,191092959828.80222,479879867062.4035,39.82
52,2026_1-8,28,인천광역시,2,외국인,4389932761457.928,11308068652579.23,38.82
52,2026_1-8,48,경상남도,2,외국인,407020226457.29626,1087455285528.6375,37.43
52,2026_1-8,12,전남광주통합특별시,2,외국인,225714804576.8048,604562494387.2076,37.34
52,2026_1-8,44,충청남도,2,외국인,222430634012.30038,610517749725.8008,36.43
52,2026_1-8,27,대구광역시,2,외국인,209231785093.69962,600544474265.6996,34.84
52,2026_1-8,26,부산광역시,2,외국인,4735608484540.798,13959276961022.693,33.92
52,2026_1-8,41,경기도,2,외국인,13049889540722.082,39326226981483.4,33.18
52,2026_1-8,50,제주특별자치도,2,외국인,267606227948.99994,821040881150.1998,32.59
52,2026_1-8,11,서울특별시,2,외국인,61934360634090.45,194533436308763.47,31.84
52,2026_1-8,30,대전광역시,2,외국인,69303261868.0,225162029160.4999,30.78
52,2026_1-8,51,강원특별자치도,2,외국인,278227399825.80426,919819895599.7871,30.25
52,2026_1-8,11,서울특별시,3,내국인,300742771458569.56,816234270334809.2,36.85
52,2026_1-8,31,울산광역시,3,내국인,2980851755180.5,8747049164417.509,34.08
52,2026_1-8,28,인천광역시,3,내국인,29426810385298.945,88857259902760.06,33.12
52,2026_1-8,26,부산광역시,3,내국인,38020202522784.95,116224250294299.06,32.71
52,2026_1-8,27,대구광역시,3,내국인,13473832403029.014,41836581430416.23,32.21
52,2026_1-8,36,세종특별자치시,3,내국인,109686933956.29994,343823092217.49976,31.9
52,2026_1-8,43,충청북도,3,내국인,18814563367021.676,59227609598215.96,31.77
52,2026_1-8,30,대전광역시,3,내국인,5649895339464.502,17893276654892.004,31.58
52,2026_1-8,50,제주특별자치도,3,내국인,1205935526296.199,3821199340559.002,31.56
52,2026_1-8,41,경기도,3,내국인,478568271529413.6,1527085813165682.0,31.34
52,2026_1-8,52,전북특별자치도,3,내국인,11993955958411.494,39638585597061.56,30.26
52,2026_1-8,47,경상북도,3,내국인,29484385693281.867,97445155347693.64,30.26
52,2026_1-8,48,경상남도,3,내국인,29460087092751.215,97940727276843.83,30.08
52,2026_1-8,51,강원특별자치도,3,내국인,20162739439002.797,68099733427053.1,29.61
52,2026_1-8,44,충청남도,3,내국인,20079816073171.434,68231982643272.65,29.43
52,2026_1-8,12,전남광주통합특별시,3,내국인,24445023037861.652,85888283858120.27,28.46
52,2025,28,인천광역시,0,현지인,613872689443.5078,2243174737986.006,27.37
52,2025,44,충청남도,0,현지인,623603831385.5991,2448585108033.1914,25.47
52,2025,27,대구광역시,0,현지인,542848169103.80066,2149887470121.0288,25.25
52,2025,31,울산광역시,0,현지인,123889085641.50008,491904411215.501,25.19
52,2025,41,경기도,0,현지인,25522304630815.523,101443213095567.02,25.16
52,2025,36,세종특별자치시,0,현지인,2980345261.0,11848925052.999998,25.15
52,2025,11,서울특별시,0,현지인,17401488073541.936,69519563560570.92,25.03
52,2025,52,전북특별자치도,0,현지인,338394798883.2016,1442426623508.7515,23.46
52,2025,43,충청북도,0,현지인,616228592863.4928,2633344781587.5254,23.4
52,2025,48,경상남도,0,현지인,1499483905846.3318,6624902146151.219,22.63
52,2025,30,대전광역시,0,현지인,336005847768.99945,1495990420470.001,22.46
52,2025,26,부산광역시,0,현지인,2354200873171.203,11098782963147.188,21.21
52,2025,47,경상북도,0,현지인,766271716716.0103,3726751718382.9727,20.56
52,2025,51,강원특별자치도,0,현지인,797088635539.1733,3932005699917.1606,20.27
52,2025,12,전남광주통합특별시,0,현지인,723663020830.9032,3576074329249.3174,20.24
52,2025,50,제주특별자치도,0,현지인,51632848580.8,263544220939.59998,19.59
52,2025,11,서울특별시,1,외지인,424912329423801.6,1113612298689644.2,38.16
52,2025,31,울산광역시,1,외지인,4139143491159.0166,11800377724061.488,35.08
52,2025,26,부산광역시,1,외지인,51304084532282.164,150952615842727.03,33.99
52,2025,28,인천광역시,1,외지인,42615593249207.055,126784697583415.08,33.61
52,2025,27,대구광역시,1,외지인,19496102160600.445,58769942171911.04,33.17
52,2025,36,세종특별자치시,1,외지인,154302221582.90002,469889587309.7002,32.84
52,2025,30,대전광역시,1,외지인,7779032429478.035,23793768316625.066,32.69
52,2025,43,충청북도,1,외지인,26817982971609.977,82614265995661.81,32.46
52,2025,50,제주특별자치도,1,외지인,1713221735920.0012,5312275813229.597,32.25
52,2025,41,경기도,1,외지인,652449934831685.8,2051185878522220.2,31.81
52,2025,47,경상북도,1,외지인,40544686367806.94,130909253927982.5,30.97
52,2025,48,경상남도,1,외지인,40209397645980.81,129921296709849.8,30.95
52,2025,52,전북특별자치도,1,외지인,16722560210036.549,54688144521963.12,30.58
52,2025,44,충청남도,1,외지인,28110150367272.85,93271922881243.62,30.14
52,2025,51,강원특별자치도,1,외지인,26730844149686.207,89179215062050.83,29.97
52,2025,12,전남광주통합특별시,1,외지인,26872484105268.41,94765966429890.52,28.36
52,2025,47,경상북도,2,외국인,663017021265.5691,1623040564060.7952,40.85
52,2025,28,인천광역시,2,외국인,4993808249038.465,12349658656076.814,40.44
52,2025,52,전북특별자치도,2,외국인,232087769967.99753,578696525899.2128,40.11
52,2025,31,울산광역시,2,외국인,42409994447.0,105926861710.99994,40.04
52,2025,48,경상남도,2,외국인,565368703618.1934,1436945108488.3164,39.35
52,2025,43,충청북도,2,외국인,164231780255.99997,431623806798.00446,38.05
52,2025,36,세종특별자치시,2,외국인,1759239066.1999998,4696356930.500002,37.46
52,2025,12,전남광주통합특별시,2,외국인,204833300024.9961,572573632017.4115,35.77
52,2025,44,충청남도,2,외국인,242738121941.7979,688675984984.2872,35.25
52,2025,27,대구광역시,2,외국인,251180112518.10257,722852990196.9181,34.75
52,2025,41,경기도,2,외국인,15978683682202.348,46575880601696.11,34.31
52,2025,26,부산광역시,2,외국인,5051945966254.309,15034162517026.996,33.6
52,2025,50,제주특별자치도,2,외국인,221194475105.1994,665418305923.0007,33.24
52,2025,11,서울특별시,2,외국인,68058364554897.35,207705293349068.8,32.77
52,2025,30,대전광역시,2,외국인,75483582747.9998,255947447726.9996,29.49
52,2025,51,강원특별자치도,2,외국인,280443900877.1919,1040337241783.198,26.96
52,2025,11,서울특별시,3,내국인,442313817497315.94,1183131862250218.5,37.38
52,2025,31,울산광역시,3,내국인,4263032576800.507,12292282135277.11,34.68
52,2025,28,인천광역시,3,내국인,43229465938649.96,129027872321399.81,33.5
52,2025,26,부산광역시,3,내국인,53658285405454.29,162051398805875.66,33.11
52,2025,27,대구광역시,3,내국인,20038950329704.156,60919829642032.01,32.89
52,2025,36,세종특별자치시,3,내국인,157282566843.89996,481738512362.7004,32.65
52,2025,43,충청북도,3,내국인,27434211564473.723,85247610777249.05,32.18
52,2025,30,대전광역시,3,내국인,8115038277247.028,25289758737095.105,32.09
52,2025,50,제주특별자치도,3,내국인,1764854584500.8005,5575820034169.201,31.65
52,2025,41,경기도,3,내국인,677972239462479.5,2152629091617666.0,31.5
52,2025,47,경상북도,3,내국인,41310958084524.07,134636005646356.44,30.68
52,2025,48,경상남도,3,내국인,41708881551825.125,136546198855997.3,30.55
52,2025,52,전북특별자치도,3,내국인,17060955008919.543,56130571145472.23,30.4
52,2025,44,충청남도,3,내국인,28733754198658.17,95720507989277.25,30.02
52,2025,51,강원특별자치도,3,내국인,27527932785225.7,93111220761967.86,29.56
52,2025,12,전남광주통합특별시,3,내국인,27596147126099.957,98342040759140.16,28.06
43,2024_1-8,28,인천광역시,0,현지인,472555966309.50055,1629873938923.5261,28.99
43,2024_1-8,44,충청남도,0,현지인,475830863373.90265,1739490622176.626,27.35
43,2024_1-8,36,세종특별자치시,0,현지인,2230293801.899998,8159396695.800002,27.33
43,2024_1-8,11,서울특별시,0,현지인,11855430827702.398,45150845178230.34,26.26
43,2024_1-8,41,경기도,0,현지인,17943647967275.145,68666645808979.84,26.13
43,2024_1-8,27,대구광역시,0,현지인,360307919080.0987,1418451282610.2778,25.4
43,2024_1-8,31,울산광역시,0,현지인,77867861659.99976,310649656210.99945,25.07
43,2024_1-8,43,충청북도,0,현지인,411918028578.0059,1650059013773.997,24.96
43,2024_1-8,52,전북특별자치도,0,현지인,241285499187.20056,996912208523.2069,24.2
43,2024_1-8,48,경상남도,0,현지인,1075781623642.1809,4525742075351.596,23.77
43,2024_1-8,30,대전광역시,0,현지인,232068343086.5003,992156295199.4983,23.39
43,2024_1-8,51,강원특별자치도,0,현지인,600768058120.2063,2636126141290.2354,22.79
43,2024_1-8,12,전남광주통합특별시,0,현지인,554615376741.1088,2521404509099.8335,22.0
43,2024_1-8,26,부산광역시,0,현지인,1595950802742.375,7258325313588.82,21.99
43,2024_1-8,47,경상북도,0,현지인,579973776009.6113,2643213065272.8926,21.94
43,2024_1-8,50,제주특별자치도,0,현지인,38828079087.00001,191304049594.00012,20.3
43,2024_1-8,11,서울특별시,1,외지인,295321416620868.3,765398582331596.0,38.58
43,2024_1-8,31,울산광역시,1,외지인,2719168398866.0117,7555994420515.514,35.99
43,2024_1-8,26,부산광역시,1,외지인,34279729759992.895,97771297517732.14,35.06
43,2024_1-8,28,인천광역시,1,외지인,29783020651701.14,85190143149095.22,34.96
43,2024_1-8,27,대구광역시,1,외지인,13288189624121.879,38847480812308.68,34.21
43,2024_1-8,36,세종특별자치시,1,외지인,108048935855.1,316803264799.3998,34.11
43,2024_1-8,30,대전광역시,1,외지인,5300709882393.02,15681826363644.988,33.8
43,2024_1-8,43,충청북도,1,외지인,18134802057117.734,54397044905953.46,33.34
43,2024_1-8,50,제주특별자치도,1,외지인,1341544446481.9998,4063740607562.603,33.01
43,2024_1-8,41,경기도,1,외지인,453432847346807.8,1377209399453185.8,32.92
43,2024_1-8,47,경상북도,1,외지인,27636768985267.477,86259595101141.9,32.04
43,2024_1-8,48,경상남도,1,외지인,27251144081529.418,85219483129923.06,31.98
43,2024_1-8,52,전북특별자치도,1,외지인,11122275037007.938,35302015537084.51,31.51
43,2024_1-8,44,충청남도,1,외지인,19404770457414.75,61803993486095.28,31.4
43,2024_1-8,51,강원특별자치도,1,외지인,18641361942901.61,60375898216953.79,30.88
43,2024_1-8,12,전남광주통합특별시,1,외지인,18591986076487.047,62701761208035.234,29.65
43,2024_1-8,47,경상북도,2,외국인,332811434121.5909,794097062059.1919,41.91
43,2024_1-8,52,전북특별자치도,2,외국인,135726033011.20161,327736149761.60504,41.41
43,2024_1-8,31,울산광역시,2,외국인,22104611929.999996,54146005232.49995,40.82
43,2024_1-8,48,경상남도,2,외국인,266283322795.11005,667813783366.5231,39.87
43,2024_1-8,28,인천광역시,2,외국인,2235810852265.4917,5647620981733.526,39.59
43,2024_1-8,43,충청북도,2,외국인,71835017029.4985,185122505050.4999,38.8
43,2024_1-8,27,대구광역시,2,외국인,140776962756.19955,364773264554.8002,38.59
43,2024_1-8,36,세종특별자치시,2,외국인,865822123.9,2283510250.0999985,37.92
43,2024_1-8,44,충청남도,2,외국인,140425025191.49884,375258320664.19586,37.42
43,2024_1-8,12,전남광주통합특별시,2,외국인,121240327943.10072,336060342326.3039,36.08
43,2024_1-8,50,제주특별자치도,2,외국인,132398265276.00005,371810820911.60004,35.61
43,2024_1-8,41,경기도,2,외국인,8537051133995.006,24316661355232.43,35.11
43,2024_1-8,26,부산광역시,2,외국인,2381981150550.3877,6843175723762.956,34.81
43,2024_1-8,11,서울특별시,2,외국인,34343864825081.016,100519103967802.05,34.17
43,2024_1-8,51,강원특별자치도,2,외국인,182767174020.0046,614822201256.5989,29.73
43,2024_1-8,30,대전광역시,2,외국인,40401643875.50003,138034865792.99942,29.27
43,2024_1-8,11,서울특별시,3,내국인,307176847448574.06,810549427509773.9,37.9
43,2024_1-8,31,울산광역시,3,내국인,2797036260526.008,7866644076726.495,35.56
43,2024_1-8,28,인천광역시,3,내국인,30255576618010.742,86820017088017.44,34.85
43,2024_1-8,26,부산광역시,3,내국인,35875680562734.83,105029622831321.14,34.16
43,2024_1-8,36,세종특별자치시,3,내국인,110279229657.00006,324962661495.1997,33.94
43,2024_1-8,27,대구광역시,3,내국인,13648497543201.844,40265932094918.484,33.9
43,2024_1-8,30,대전광역시,3,내국인,5532778225479.528,16673982658844.434,33.18
43,2024_1-8,43,충청북도,3,내국인,18546720085695.316,56047103919727.125,33.09
43,2024_1-8,41,경기도,3,내국인,471376495314162.8,1445876045262129.0,32.6
43,2024_1-8,50,제주특별자치도,3,내국인,1380372525569.0,4255044657156.6045,32.44
43,2024_1-8,47,경상북도,3,내국인,28216742761276.656,88902808166415.58,31.74
43,2024_1-8,48,경상남도,3,내국인,28326925705170.86,89745225205275.5,31.56
43,2024_1-8,52,전북특별자치도,3,내국인,11363560536195.078,36298927745608.8,31.31
43,2024_1-8,44,충청남도,3,내국인,19880601320788.953,63543484108272.125,31.29
43,2024_1-8,51,강원특별자치도,3,내국인,19242130001021.742,63012024358244.27,30.54
43,2024_1-8,12,전남광주통합특별시,3,내국인,19146601453227.824,65223165717136.09,29.36
43,2026_1-8,36,세종특별자치시,0,현지인,2084251724.0000002,7518181758.399997,27.72
43,2026_1-8,28,인천광역시,0,현지인,395283835801.4926,1458839161729.4658,27.1
43,2026_1-8,44,충청남도,0,현지인,404288660143.59503,1577323486746.5232,25.63
43,2026_1-8,27,대구광역시,0,현지인,352381775996.7016,1390944210842.294,25.33
43,2026_1-8,52,전북특별자치도,0,현지인,234577109190.40076,941795460382.3873,24.91
43,2026_1-8,41,경기도,0,현지인,16352135242683.695,66075846029082.23,24.75
